rule_id,from_ziffer,to_ziffer,direction,legal_basis,quote,verified,verified_at,source,parser_verdict,parser_reason,parser_provision
excl_auto_5002_5035,5002,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5004_5035,5004,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5010_5035,5010,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5011_5035,5011,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5020_5035,5020,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5021_5035,5021,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5030_5035,5030,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5031_5035,5031,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5037_5035,5037,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5040_5035,5040,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5041_5035,5041,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5050_5035,5050,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5060_5035,5060,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5070_5035,5070,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5090_5035,5090,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5095_5035,5095,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5098_5035,5098,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5100_5035,5100,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5101_5035,5101,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5105_5035,5105,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5106_5035,5106,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5110_5035,5110,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5111_5035,5111,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5115_5035,5115,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5120_5035,5120,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5121_5035,5121,5035,one_way,GOÄ Anmerkung zu Nummer 5035,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5000-5031(9);5037-5121(18)],CONFIRMED,form_A,Die Leistung nach Nummer 5035 ist neben den Leistungen nach den Nummern 5000 bis 5031 und 5037 bis 5121 nicht berechnungsfähig.
excl_auto_5010_5110,5010,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5010_5111,5010,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5011_5110,5011,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5011_5111,5011,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5020_5110,5020,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5020_5111,5020,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5021_5110,5021,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5021_5111,5021,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5030_5110,5030,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5030_5111,5030,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5031_5110,5031,5110,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5031_5111,5031,5111,one_way,GOÄ Anmerkung zu Nummer 5111,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig.",true,2026-08-29,deterministic_parser:auto_extracted:ist_neben,CONFIRMED,form_A,"Die Leistungen nach den Nummern 5110 und 5111 sind neben den Leistungen nach den Nummern 5010, 5011, 5020, 5021, 5030 und 5031 nicht berechnungsfähig."
excl_auto_5300_5313,5300,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5301_5313,5301,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5302_5313,5302,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5303_5313,5303,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5304_5313,5304,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5305_5313,5305,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5306_5313,5306,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5307_5313,5307,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5308_5313,5308,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5309_5313,5309,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5310_5313,5310,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5311_5313,5311,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5312_5313,5312,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5315_5313,5315,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5316_5313,5316,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5317_5313,5317,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5318_5313,5318,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5324_5313,5324,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
excl_auto_5325_5313,5325,5313,one_way,GOÄ Anmerkung zu Nummer 5313,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.,true,2026-08-29,deterministic_parser:auto_extracted:ist_neben:range[5300-5312(13);5315-5339(15)],CONFIRMED,form_A,Die Leistung nach Nummer 5313 ist neben den Leistungen nach den Nummern 5300 bis 5312 sowie 5315 bis 5339 nicht berechnungsfähig.
